sales_key,order_id,order_date_key,ship_date_key,customer_key,product_key,geography_key,ship_mode_key,sales,quantity,discount,profit
42135,CA-2012-167696,20120916,20120921,284,8628,1014,4,31.12,4,0.0,14.6264
42136,CG-2013-4190,20130321,20130323,833,9271,1998,2,15.15,1,0.0,2.55
42137,TU-2013-1970,20130404,20130407,1122,10086,2506,2,13.56,1,0.6,-15.27
42138,SG-2013-6790,20130405,20130408,313,9127,5,3,7.26,1,0.0,2.52
42139,TU-2013-3390,20130617,20130623,1116,1448,495,4,19.44,1,0.6,-8.28
42140,SO-2014-9400,20140222,20140226,912,10266,127,4,11.16,1,0.0,2.43
42141,NI-2012-7400,20120117,20120123,1458,3427,920,4,29.592,2,0.7,-58.248
42142,TU-2014-6570,20140910,20140914,158,8056,2534,4,14.856,1,0.6,-5.574
42143,ZI-2013-3030,20130921,20130923,1332,9704,1724,3,7.956,2,0.7,-9.564
42144,PL-2014-6080,20141114,20141118,1335,9015,2375,4,12.9,1,0.0,5.01
42145,AG-2012-4060,20120319,20120321,473,7556,858,3,16.5,1,0.0,4.11
42146,KE-2011-8720,20110907,20110912,255,8701,1409,4,26.43,1,0.0,0.51
42147,MX-2012-159730,20120316,20120320,537,6749,2191,2,23.76,3,0.0,4.02
42148,MX-2011-160437,20110825,20110901,434,5880,1721,4,26.496,2,0.2,4.296
42149,MX-2013-130204,20130624,20130629,512,6833,388,4,20.94,3,0.0,4.8
42150,US-2013-123085,20130809,20130812,852,4897,1327,2,15.192,2,0.4,-0.528
42151,MX-2011-101567,20111015,20111020,648,8443,388,4,32.58,3,0.0,6.18
42152,MX-2014-112431,20140507,20140512,11,5003,388,4,25.5,1,0.0,9.18
42153,US-2012-154550,20121220,20121225,141,7281,529,4,33.42,5,0.4,-16.78
42154,US-2013-151246,20131122,20131126,137,6862,3259,4,21.864,2,0.4,-1.096
42155,US-2013-102379,20130219,20130223,484,10267,639,4,42.0,3,0.2,-7.38
42156,MX-2011-124170,20110420,20110423,142,5493,1068,2,127.52,4,0.0,58.64
42157,US-2011-162460,20110609,20110613,102,9151,31,4,29.664,6,0.2,-2.616
42158,MX-2014-141229,20141120,20141121,514,7413,1023,3,9.74,1,0.0,3.5
42159,US-2014-103800,20140312,20140319,119,7044,1721,4,27.12,3,0.2,4.38
42160,MX-2013-102092,20130720,20130725,771,9064,857,4,29.32,2,0.0,10.52
42161,MX-2011-106803,20110214,20110219,24,10268,1027,4,13.76,2,0.0,6.16
42162,US-2014-105963,20140515,20140518,103,10269,2744,3,55.272,7,0.6,-29.148
42163,MX-2014-152275,20140929,20141005,752,9005,225,4,19.6,4,0.0,4.64
42164,MX-2012-120663,20120727,20120801,320,9082,747,4,32.96,4,0.0,4.56
42165,ES-2012-4604882,20121109,20121114,743,7513,682,4,23.76,2,0.0,4.74
42166,ES-2011-1881074,20110816,20110820,743,9090,793,4,28.998,3,0.1,8.658
42167,ES-2013-5110658,20130916,20130919,59,2792,73,3,60.24,2,0.0,11.4
42168,ES-2013-1026422,20130703,20130708,576,10270,974,4,19.26,1,0.5,-11.97
42169,ES-2013-2744518,20131120,20131120,116,9336,799,1,11.214,1,0.3,3.204
42170,ES-2014-5890715,20141110,20141116,758,5505,951,4,52.2,2,0.0,13.56
42171,ES-2011-3228532,20111228,20111229,703,4356,70,1,17.037,1,0.1,4.917
42172,IT-2014-3928010,20140815,20140816,40,9335,2075,3,14.4,4,0.5,-1.44
42173,ID-2011-60882,20110202,20110204,722,7814,119,2,43.5024,6,0.47,-26.3376
42174,IN-2011-33645,20110325,20110330,102,7865,239,4,24.696,2,0.4,3.276
42175,ID-2014-11098,20140620,20140625,778,8331,93,4,24.381,3,0.1,7.281
42176,ID-2014-68099,20140204,20140207,162,7232,86,3,89.397,6,0.45,-71.523
42177,ID-2012-63899,20121019,20121023,354,8082,119,4,11.3844,2,0.47,-1.3356
42178,IN-2014-31790,20140723,20140726,554,10061,1893,3,12.18,2,0.0,1.8
42179,IN-2014-83310,20140919,20140924,18,10271,244,2,25.08,2,0.0,3.96
42180,IN-2011-83513,20111225,20111228,59,10272,313,2,14.724,1,0.4,-2.706
42181,CA-2014-114440,20140915,20140918,512,10254,78,2,19.05,3,0.0,8.763
42182,CA-2011-106439,20111031,20111104,311,6863,163,4,12.39,3,0.0,3.717
42183,US-2014-162558,20141003,20141006,372,3241,1334,3,27.36,3,0.7,-21.888
42184,CA-2014-105669,20140918,20140923,742,9742,136,2,9.912,3,0.2,3.2214
42185,CA-2014-148985,20141112,20141116,558,9795,105,2,34.92,4,0.0,11.8728
42186,CA-2014-165904,20140408,20140412,514,9084,473,4,16.256,2,0.2,1.2192
42187,MZ-2011-2490,20110824,20110829,1204,3281,51,4,47.55,1,0.0,6.18
42188,TU-2011-2530,20110415,20110418,1424,8122,1274,2,14.88,1,0.6,-9.3
42189,RS-2013-2660,20131122,20131127,1354,4515,806,4,25.05,1,0.0,1.5
42190,TU-2011-160,20110521,20110525,241,2506,1913,4,18.984,2,0.6,-7.176
42191,NI-2013-5830,20130403,20130407,1488,2337,3581,4,16.632,1,0.7,-27.738
42192,KE-2011-9210,20110719,20110723,20,1591,1519,2,542.34,1,0.0,244.05
42193,EG-2014-6160,20140614,20140619,194,8950,2669,2,20.16,2,0.0,9.24
42194,IR-2014-1670,20140729,20140801,574,7447,2136,3,7.83,1,0.0,3.21
42195,NI-2012-7400,20120117,20120123,1458,5602,920,4,24.165,1,0.7,-23.385
42196,HU-2014-400,20140523,20140528,1442,6612,1050,4,29.01,1,0.0,3.18
42197,IV-2012-4320,20120611,20120615,241,5105,1442,4,47.82,1,0.0,6.21
42198,TU-2014-130,20140912,20140917,1480,3304,2743,4,40.872,2,0.6,-31.728
42199,NI-2014-7450,20141120,20141120,931,7560,841,1,4.572,2,0.7,-3.828
42200,US-2013-154018,20130722,20130726,45,5607,1865,4,23.724,3,0.4,-13.896
42201,MX-2012-148733,20120414,20120420,588,10273,2288,4,30.4,5,0.0,12.4
42202,MX-2013-140200,20130815,20130819,224,8266,1721,2,24.64,1,0.2,5.22
42203,US-2012-119438,20120914,20120919,118,5981,3196,2,32.292,3,0.4,-2.208
42204,MX-2014-118052,20140913,20140918,79,7593,763,2,18.92,2,0.0,4.72
42205,MX-2013-135027,20130814,20130818,262,9123,754,4,26.34,3,0.0,1.56
42206,MX-2014-114818,20140926,20140928,1017,6970,1389,3,11.7,3,0.4,0.36
42207,MX-2014-168298,20140911,20140915,933,9214,3472,4,43.0,5,0.0,16.3
42208,MX-2013-114167,20130104,20130108,28,9082,639,2,13.184,2,0.2,-1.016
42209,IT-2011-3284965,20110221,20110225,331,6756,343,4,32.4,3,0.0,8.37
42210,ES-2012-1191624,20120627,20120703,1017,5737,1899,4,25.8,4,0.0,6.6
42211,ES-2014-3703813,20140419,20140422,67,6518,3042,3,34.125,5,0.5,-12.375
42212,ES-2014-5630136,20140707,20140712,449,8026,213,2,61.32,4,0.0,3.0
42213,ID-2014-71606,20140915,20140920,455,5307,34,4,23.274,2,0.1,-1.326
42214,ID-2011-59237,20110913,20110917,283,8193,2446,2,19.8,3,0.5,-7.2
42215,IN-2012-70619,20120731,20120804,686,4933,625,2,29.01,1,0.0,5.22
42216,IN-2013-18175,20131220,20131224,1157,6627,572,4,26.64,3,0.0,8.19
42217,IN-2013-16516,20131004,20131009,49,9889,843,4,21.1401,3,0.17,0.7101
42218,IN-2014-45426,20140407,20140411,864,833,3366,4,385.86,2,0.0,84.84
42219,IN-2011-12967,20110510,20110515,261,5447,604,4,25.704,3,0.4,-6.066
42220,IN-2011-35857,20110202,20110207,972,5118,1230,4,34.02,2,0.1,7.92
42221,ID-2011-40953,20110704,20110707,487,6892,168,3,51.711,2,0.45,-23.529
42222,ID-2012-66881,20120309,20120311,763,8276,220,2,11.8524,1,0.17,1.5624
42223,IN-2014-86726,20141219,20141223,1119,10274,591,4,17.1,2,0.0,6.3
42224,ID-2011-86950,20110122,20110123,1114,10275,721,3,6.318,1,0.4,-3.912
42225,US-2011-156216,20110913,20110917,771,10026,152,4,18.648,7,0.7,-12.432
42226,CA-2012-165085,20121227,20121231,767,10276,1501,4,28.9,5,0.0,14.161
42227,CA-2014-109701,20141203,20141204,168,8608,189,1,10.86,2,0.0,5.3214
42228,CA-2012-153381,20120924,20120928,919,10277,1225,4,15.24,4,0.0,6.858
42229,CA-2014-139080,20140124,20140129,845,10048,395,4,19.68,5,0.2,6.888
42230,CA-2014-164756,20140919,20140923,402,10278,264,4,20.32,4,0.0,6.9088
42231,US-2014-126053,20141206,20141209,434,9965,1,3,9.45,3,0.0,4.536
42232,CA-2013-163594,20130413,20130415,159,10279,906,3,19.44,3,0.0,9.3312
42233,CA-2014-131807,20141006,20141011,311,10280,1584,4,14.9,5,0.0,6.854
42234,CA-2013-124254,20130413,20130418,17,880,2944,4,51.984,1,0.2,-5.1984
42235,SF-2011-2090,20110204,20110209,387,3245,169,2,52.86,2,0.0,14.76
42236,GV-2012-1920,20120703,20120707,1069,8312,1460,4,19.89,1,0.0,8.94
42237,PL-2014-290,20140421,20140427,911,6270,2984,4,57.48,4,0.0,12.0
42238,EK-2013-8310,20131104,20131109,1500,9204,3433,4,19.74,1,0.0,2.16
42239,TU-2012-2310,20121108,20121114,1503,8789,2943,4,10.596,1,0.6,-11.154
42240,AO-2012-1230,20121115,20121120,1406,6065,3614,4,45.72,1,0.0,15.06
42241,TU-2014-9840,20141127,20141201,1053,9300,227,4,17.64,2,0.6,-18.54
42242,NI-2013-9400,20130311,20130316,1245,6220,920,4,24.975,1,0.7,-50.805
42243,EG-2012-40,20120306,20120311,1482,6381,191,4,31.2,1,0.0,4.05
42244,MX-2014-139220,20141007,20141011,46,8041,207,4,29.04,2,0.0,5.2
42245,US-2014-118752,20140721,20140723,565,10281,909,2,11.952,2,0.6,-4.488
42246,MX-2014-107055,20140815,20140821,32,8352,2178,4,30.68,2,0.0,13.8
42247,US-2013-152842,20130330,20130404,264,8443,1957,2,19.548,3,0.4,-6.852
42248,MX-2012-115504,20121225,20121229,132,8844,533,4,55.8,6,0.0,18.36
42249,MX-2012-131569,20120830,20120903,277,8707,207,4,17.52,2,0.0,3.84
42250,MX-2011-162936,20110125,20110129,22,6541,365,2,17.64,1,0.0,5.98
42251,MX-2011-149272,20111201,20111205,991,8675,2455,4,28.48,1,0.0,7.12
42252,US-2014-101770,20140709,20140711,454,9775,2799,3,9.0,2,0.4,-1.52
42253,US-2011-103933,20110830,20110903,99,9215,1981,2,17.136,6,0.4,-3.504
42254,US-2014-142944,20140910,20140913,760,7915,1125,3,12.096,2,0.4,-0.224
42255,ES-2014-3977309,20141112,20141116,547,5555,1031,4,36.24,2,0.0,7.2
42256,ES-2014-4913372,20140207,20140211,725,4412,735,2,33.12,2,0.0,1.98
42257,ES-2012-4180291,20120920,20120924,784,6935,3370,4,40.32,3,0.0,6.84
42258,IT-2013-1230554,20130116,20130121,106,5794,784,4,28.56,7,0.5,-1.89
42259,IT-2012-5228062,20121220,20121225,659,7824,693,2,20.7,2,0.0,7.44
42260,IT-2014-1003060,20141119,20141125,403,3095,3261,4,26.67,2,0.5,-24.57
42261,ES-2014-4937476,20141112,20141114,417,7185,188,2,61.56,2,0.0,16.62
42262,ES-2012-1923654,20120424,20120429,808,6746,813,4,14.685,1,0.5,-4.425
42263,IN-2012-39007,20121226,20121230,1004,5307,34,4,11.637,1,0.1,-0.663
42264,IN-2013-62093,20130406,20130410,299,5553,6,2,26.433,1,0.1,11.733
42265,IN-2014-15263,20140929,20141003,142,8054,816,4,36.72,3,0.0,13.14
42266,ID-2012-66643,20120426,20120430,552,8303,410,4,33.39,3,0.47,-11.34
42267,IN-2014-35311,20141119,20141123,854,8762,109,4,24.462,2,0.1,2.142
42268,ID-2011-63668,20111210,20111213,463,8094,144,2,11.6388,2,0.47,-6.8412
42269,IN-2012-11812,20121005,20121009,149,7727,93,4,15.822,2,0.1,-1.458
42270,ID-2014-80440,20140916,20140921,1124,10282,229,4,12.312,2,0.4,-2.688
42271,IN-2011-82533,20111209,20111213,303,10011,1005,4,22.14,2,0.0,9.06
42272,ID-2014-84164,20140325,20140401,955,10283,604,4,31.14,1,0.4,-2.1
42273,ID-2013-84199,20130912,20130917,283,10284,229,4,26.064,4,0.4,-2.616
42274,CA-2011-167850,20110809,20110816,586,8963,2405,4,15.552,3,0.2,5.4432
42275,CA-2011-134061,20110429,20110504,671,9795,630,4,17.46,2,0.0,5.9364
42276,CA-2014-118437,20140618,20140622,481,7938,2240,2,14.03,1,0.0,4.0687
42277,CA-2014-121888,20140916,20140918,479,7157,115,2,16.28,2,0.0,6.512
42278,CA-2014-157987,20140903,20140907,612,9685,37,4,11.54,2,0.0,3.462
42279,CA-2014-131618,20140618,20140621,400,7502,2291,3,12.224,2,0.2,4.4312
42280,CA-2011-116904,20110923,20110928,46,8921,44,4,32.4,5,0.0,15.552
42281,CA-2013-166625,20130415,20130418,157,10179,877,3,25.06,2,0.0,11.7782
42282,CA-2013-133613,20130618,20130623,164,9848,1746,4,9.84,3,0.0,2.8536
42283,CA-2014-143084,20140319,20140323,1008,9901,29,4,19.4,5,0.0,9.312
42284,CA-2014-117009,20140923,20140929,86,6537,321,4,21.96,2,0.0,6.1488
42285,CA-2012-129546,20120928,20121005,626,3667,189,4,36.784,2,0.2,-8.2764
42286,US-2011-164406,20110815,20110819,588,9340,174,4,17.856,4,0.2,6.2496
42287,SA-2013-8810,20130107,20130113,1056,6081,142,4,15.84,1,0.0,1.26
42288,GH-2012-2810,20121115,20121120,1147,7115,286,2,34.68,2,0.0,9.36
42289,MO-2014-8340,20140224,20140228,158,8982,2815,4,21.3,2,0.0,5.28
42290,EG-2014-8040,20141229,20150102,961,8366,191,4,18.99,1,0.0,6.81
42291,CA-2011-450,20110721,20110726,1150,6593,399,4,19.2,1,0.0,4.41
42292,NI-2013-2220,20130301,20130301,821,8086,920,1,9.306,2,0.7,-20.814
42293,IR-2011-2210,20110913,20110917,326,8759,326,4,57.06,6,0.0,3.96
42294,IZ-2011-2730,20110905,20110907,1471,7050,1609,3,17.49,1,0.0,2.07
42295,KZ-2014-4630,20140408,20140410,976,7710,3076,2,14.22,4,0.7,-22.86
42296,HU-2012-5560,20121220,20121225,1588,8441,1050,4,37.44,4,0.0,0.0
42297,IR-2013-4110,20130925,20130925,1046,7560,1416,1,7.62,1,0.0,3.42
42298,SA-2011-1500,20111209,20111214,1379,8889,2464,4,37.38,2,0.0,17.16
42299,CG-2014-6750,20140306,20140311,1434,8879,544,2,61.86,1,0.0,26.58
42300,US-2013-152072,20130307,20130314,184,6568,1963,4,19.184,2,0.6,-13.456
42301,MX-2013-131093,20130503,20130509,576,9738,25,4,15.24,2,0.0,4.56
42302,MX-2012-119200,20120926,20120930,664,6194,3729,4,26.0,1,0.0,8.06
42303,MX-2014-140676,20141129,20141204,120,5937,31,4,30.48,5,0.2,10.28
42304,MX-2013-111500,20130920,20130924,354,6885,225,4,17.76,1,0.0,2.48
42305,MX-2013-160087,20131117,20131123,372,4027,2173,4,27.82,1,0.0,3.32
42306,US-2014-120166,20141227,20141231,383,8345,1174,4,11.68,2,0.0,3.72
42307,MX-2011-154116,20110530,20110603,1078,5968,553,2,22.26,3,0.0,9.3
42308,MX-2013-101028,20130628,20130702,956,7443,2983,4,13.88,2,0.0,3.32
42309,US-2013-149125,20131109,20131110,4,4625,529,3,24.552,2,0.4,-15.168
42310,US-2012-151428,20120915,20120920,802,9950,198,4,11.712,4,0.4,-6.448
42311,ES-2012-1787346,20120910,20120917,825,6030,618,4,10.08,1,0.0,4.62
42312,ES-2014-2172414,20140501,20140508,506,5792,1928,4,25.83,1,0.0,9.03
42313,ES-2011-1846006,20111231,20120102,109,8679,16,3,26.64,4,0.0,2.28
42314,ES-2014-2275791,20141215,20141219,488,8802,3737,4,22.08,2,0.0,3.3
42315,ES-2014-5423169,20140917,20140922,211,6495,1750,4,45.96,4,0.0,0.36
42316,IT-2014-2866257,20140804,20140808,397,7954,2338,4,79.44,4,0.0,35.64
42317,IT-2014-1985106,20140515,20140519,270,8622,974,2,28.86,4,0.5,-23.7
42318,ES-2012-2130247,20120630,20120704,71,7460,2946,4,23.52,2,0.0,11.28
42319,ES-2013-2591562,20130604,20130607,88,6414,1670,3,14.55,1,0.0,3.18
42320,ES-2013-2850467,20130103,20130107,500,9040,2724,4,27.36,4,0.0,5.64
42321,ES-2011-4436456,20110126,20110126,148,10103,1415,1,11.7,3,0.5,-8.01
42322,ID-2014-57074,20140611,20140617,163,9035,34,4,24.246,2,0.1,-0.294
42323,IN-2012-35850,20120509,20120512,199,10285,6,3,9.936,1,0.1,1.206
42324,IN-2014-23663,20140207,20140211,767,8012,129,4,20.7168,2,0.17,-2.0232
42325,IN-2012-42920,20120608,20120614,73,6956,3738,4,22.56,2,0.0,10.56
42326,IN-2012-74343,20120509,20120512,845,9453,864,3,12.72,1,0.0,1.14
42327,IN-2014-40722,20140129,20140203,264,6379,1397,4,26.88,2,0.0,9.9
42328,IN-2014-68337,20141113,20141117,593,4603,525,4,89.6148,3,0.27,-18.4752
42329,IN-2014-65817,20140224,20140228,291,7732,644,4,24.12,4,0.0,0.72
42330,IN-2011-65264,20111212,20111217,99,10210,653,4,98.8185,11,0.47,-22.6215
42331,IN-2012-31867,20120801,20120806,61,7105,404,4,25.92,2,0.0,8.28
42332,ID-2014-48828,20141229,20150102,286,9429,2516,4,21.4014,2,0.47,-0.0186
42333,IN-2011-83583,20110523,20110529,137,10286,244,4,27.24,4,0.0,12.48
42334,ID-2013-83226,20130618,20130624,729,10287,229,4,22.716,2,0.4,3.756
42335,ID-2013-85536,20131111,20131115,395,8804,888,4,37.476,2,0.4,-8.124
42336,IN-2014-82652,20140716,20140721,285,10181,2,4,29.22,2,0.0,6.72
42337,CA-2013-128867,20131104,20131111,483,9121,3434,4,27.24,6,0.0,13.3476
42338,CA-2014-145226,20141209,20141211,547,9207,131,2,19.44,3,0.0,9.3312
42339,CA-2013-131065,20131115,20131117,774,9148,72,2,5.28,1,0.0,2.376
42340,CA-2012-164441,20121108,20121113,314,8659,407,4,17.94,3,0.0,8.073
42341,US-2012-123960,20120611,20120616,588,8179,2103,4,53.7,6,0.0,10.203
42342,CA-2011-102869,20110909,20110914,805,7937,488,2,17.472,3,0.2,5.0232
42343,CA-2014-117632,20140513,20140519,251,9309,174,4,19.168,4,0.2,6.4692
42344,CA-2013-165673,20130516,20130520,651,9811,1342,2,15.232,4,0.2,5.5216
42345,CA-2011-161634,20111114,20111120,592,9869,603,4,32.4,5,0.0,15.552
42346,CA-2013-128916,20130819,20130821,570,8379,726,2,5.344,4,0.6,-2.1376
42347,CA-2013-136322,20131022,20131027,196,6719,915,4,45.568,2,0.2,9.6832
42348,SA-2013-8850,20131126,20131130,1546,8991,1559,4,52.44,4,0.0,17.76
42349,CA-2014-4170,20141127,20141202,1155,6662,1513,4,18.84,1,0.0,1.5
42350,IV-2013-4490,20130912,20130917,982,5452,1442,4,29.4,1,0.0,6.15
42351,NI-2013-4580,20130807,20130812,945,6286,841,4,19.566,1,0.7,-21.534
42352,SA-2014-4380,20140627,20140702,410,10288,539,4,10.92,1,0.0,1.2
42353,SF-2014-9660,20140423,20140423,988,7671,169,1,22.41,1,0.0,9.84
42354,TU-2014-6160,20140324,20140326,1243,7965,1913,2,6.804,1,0.6,-3.066
42355,IZ-2013-5860,20131119,20131126,1537,6326,996,4,15.9,2,0.0,0.3
42356,SU-2012-2020,20121120,20121123,1227,5661,1335,2,65.31,1,0.0,18.93
42357,KG-2014-8510,20141110,20141116,1326,3918,1714,4,22.14,1,0.0,1.32
42358,SU-2013-1710,20130417,20130420,1443,5780,1335,2,8.82,2,0.0,0.0
42359,TU-2012-5940,20121217,20121221,1542,6955,2440,4,23.832,2,0.6,-35.208
42360,IR-2012-3550,20120905,20120910,1069,8838,1592,4,16.98,1,0.0,6.45
42361,EG-2014-480,20141003,20141007,776,5612,1336,2,26.28,1,0.0,5.25
42362,CA-2012-8480,20120820,20120824,1116,10289,399,2,22.68,2,0.0,3.6
42363,AE-2013-1530,20131231,20140103,930,9253,1948,2,6.966,1,0.7,-8.604
42364,CA-2011-3790,20110624,20110627,911,10290,2788,3,9.12,2,0.0,3.24
42365,UP-2012-1010,20120126,20120131,1508,7709,942,4,30.9,1,0.0,10.17
42366,SF-2013-8510,20130618,20130621,755,5439,169,3,64.26,2,0.0,32.1
42367,MX-2012-146031,20120727,20120801,695,6856,64,2,24.08,1,0.0,6.74
42368,MX-2014-131730,20141018,20141025,662,7249,335,4,29.88,2,0.0,13.44
42369,MX-2011-168081,20111229,20120104,998,4334,362,4,31.68,2,0.0,7.6
42370,MX-2014-109071,20140410,20140416,354,9286,26,4,38.2,5,0.0,4.9
42371,MX-2014-141068,20140312,20140318,215,9287,257,4,22.2,5,0.0,9.3
42372,MX-2013-158918,20130407,20130411,223,7788,1663,4,21.96,3,0.0,2.82
42373,MX-2013-128440,20131128,20131205,691,8872,284,4,18.0,3,0.0,4.68
42374,MX-2013-142811,20130520,20130525,922,4234,1107,4,69.2,2,0.0,26.28
42375,US-2013-158288,20131214,20131220,527,5545,820,4,37.056,2,0.4,-1.864
42376,ES-2014-3629794,20140821,20140826,716,6565,2201,4,25.14,2,0.0,3.24
42377,ES-2012-1315786,20120601,20120607,159,9923,2003,4,19.35,5,0.0,1.8
42378,ES-2013-2481532,20130220,20130227,533,5586,515,4,41.49,3,0.0,15.3
42379,IT-2014-2467233,20140417,20140423,27,5631,815,4,76.224,8,0.6,-91.536
42380,ES-2014-2214786,20141023,20141027,459,7087,107,4,26.88,4,0.0,11.28
42381,ES-2011-1708709,20110926,20110930,767,4412,916,4,29.808,2,0.1,-1.332
42382,ES-2012-4647281,20120608,20120614,135,9373,2341,4,15.96,1,0.0,1.59
42383,ES-2014-1141847,20140604,20140608,721,9697,3739,4,36.0,4,0.0,0.0
42384,IT-2011-2536577,20110126,20110129,692,5616,451,2,59.58,2,0.0,21.42
42385,ES-2013-3575875,20130725,20130730,115,6089,424,4,33.21,3,0.0,10.26
42386,ID-2014-64242,20140118,20140124,369,8224,239,4,24.552,4,0.4,-14.328
42387,CA-2014-135783,20140423,20140425,118,8022,174,3,18.28,2,0.0,6.2152
42388,CA-2014-126956,20140822,20140829,44,9531,1167,4,15.28,2,0.0,7.4872
42389,CA-2011-138296,20111205,20111212,710,8731,11,4,24.56,2,0.0,6.8768
42390,CA-2011-149538,20110404,20110408,185,6265,369,4,19.44,3,0.0,9.3312
42391,CA-2011-121006,20111110,20111116,921,6677,1337,4,62.94,3,0.0,11.9586
42392,CA-2012-105613,20121018,20121022,963,10192,1864,4,27.696,3,0.2,3.462
42393,CA-2014-157112,20140424,20140427,311,9226,182,3,5.344,1,0.2,1.8704
42394,CA-2014-162096,20141111,20141111,558,10291,1835,1,7.8,3,0.0,2.106
42395,US-2014-141677,20140327,20140331,496,7528,726,4,32.232,3,0.2,2.4174
42396,US-2014-138086,20140417,20140421,1133,7921,719,4,40.74,3,0.0,12.222
42397,CA-2013-113117,20130817,20130823,769,9093,3740,4,32.4,5,0.0,15.552
42398,NI-2012-7670,20120305,20120309,844,5661,841,4,19.593,1,0.7,-26.787
42399,NI-2013-9450,20130114,20130119,1508,9538,920,4,25.254,2,0.7,-42.966
42400,IZ-2011-5300,20110911,20110913,255,7575,1609,2,12.21,1,0.0,0.0
42401,EZ-2014-2460,20140217,20140223,1439,8145,577,4,17.4,1,0.0,1.56
42402,CG-2014-1070,20140915,20140916,1169,5638,2117,3,18.93,1,0.0,6.81
42403,MO-2014-8000,20141119,20141123,591,7159,792,4,15.12,1,0.0,5.43
42404,IR-2014-1670,20140729,20140801,574,7089,2136,3,30.48,1,0.0,2.73
42405,SA-2013-6270,20131227,20140103,1250,3760,499,4,49.71,1,0.0,10.92
42406,AU-2012-9900,20121029,20121101,1107,9511,384,3,84.42,2,0.0,15.18
42407,TU-2014-530,20141129,20141204,1522,1232,227,4,23.148,1,0.6,-20.862
42408,MO-2013-4200,20131129,20131203,617,9467,992,4,47.01,1,0.0,7.98
42409,IR-2011-1690,20110729,20110803,380,6940,497,4,42.06,1,0.0,21.03
42410,MX-2012-104528,20121218,20121225,635,6862,2825,4,14.576,1,0.2,3.096
42411,US-2012-163370,20120112,20120116,347,9089,1209,2,45.528,7,0.4,-9.212
42412,US-2011-115392,20110303,20110310,310,9817,1125,4,16.308,3,0.4,-9.552
42413,MX-2012-151211,20120913,20120918,932,5196,1446,4,33.64,1,0.0,14.8
42414,MX-2012-133424,20120404,20120407,721,5989,772,3,15.7,1,0.0,2.98
42415,US-2013-117674,20131125,20131130,864,3061,820,4,45.912,2,0.4,-26.808
42416,MX-2013-102764,20130625,20130627,928,9413,429,3,21.54,3,0.0,10.5
42417,MX-2013-111556,20131118,20131122,285,6393,1125,4,66.528,3,0.4,-16.632
42418,MX-2013-169691,20131205,20131211,302,6311,1628,4,30.6,3,0.0,0.0
42419,MX-2014-152793,20141120,20141125,221,9661,207,4,29.4,3,0.0,11.46
42420,ES-2014-1679056,20140925,20141001,629,3655,135,4,55.14,1,0.0,15.99
42421,ES-2012-1874747,20121112,20121116,1063,7786,141,4,19.8,2,0.0,7.92
42422,ES-2011-2333773,20110521,20110527,38,8995,329,4,24.48,4,0.0,0.96
42423,ES-2014-1119560,20141219,20141220,31,6670,1535,3,73.26,6,0.0,0.0
42424,ES-2013-5312636,20130407,20130409,796,5126,340,2,11.55,1,0.0,2.76
42425,IT-2014-2328162,20140801,20140801,362,8739,2801,1,28.875,7,0.5,-17.955
42426,IN-2013-60812,20130610,20130612,105,9979,71,3,16.632,2,0.1,0.552
42427,ID-2014-51873,20140508,20140514,232,7748,276,4,27.27,3,0.5,-4.41
42428,IN-2013-69387,20130817,20130819,690,6838,3,3,28.755,3,0.1,4.455
42429,IN-2011-54533,20110915,20110920,457,6509,1753,4,25.2,1,0.0,1.5
42430,IN-2012-77045,20121130,20121206,329,8303,6,4,56.7,3,0.1,11.97
42431,IN-2012-44943,20120927,20120929,76,7780,1007,3,13.32,1,0.0,1.98
42432,IN-2012-82372,20120818,20120822,401,10292,215,4,23.91,1,0.0,1.89
42433,IN-2011-85718,20110818,20110823,17,10293,1790,4,99.66,2,0.0,44.82
42434,CA-2013-161816,20130429,20130502,176,9949,1177,3,15.712,4,0.2,5.6956
42435,CA-2014-108560,20140709,20140716,870,7256,1916,4,23.168,2,0.2,7.8192
42436,CA-2012-100573,20120925,20121001,83,8069,414,4,17.48,2,0.0,8.2156
42437,CA-2014-165757,20140623,20140629,453,6126,488,4,31.155,5,0.7,-23.8855
42438,CA-2013-161473,20130402,20130406,17,9676,131,4,14.352,3,0.2,4.6644
42439,US-2014-165953,20140101,20140107,211,7434,473,4,47.616,3,0.2,3.5712
42440,CA-2013-146157,20131122,20131127,863,6338,22,4,21.568,2,0.2,1.6176
42441,CA-2011-109890,20110721,20110727,815,5614,316,4,35.98,2,0.0,10.0744
42442,CA-2011-141110,20111126,20111201,400,10044,35,4,14.94,3,0.0,7.0218
42443,US-2013-144057,20130510,20130514,644,3062,1003,4,76.64,2,0.2,26.824
42444,CA-2014-152968,20140527,20140531,242,10192,113,4,23.08,2,0.0,6.924
42445,CA-2013-126732,20130903,20130907,561,10294,906,4,18.69,7,0.0,5.2332
42446,CA-2011-128524,20111111,20111113,903,5424,53,3,22.98,1,0.0,6.894
42447,CA-2014-140536,20140405,20140406,155,10295,131,3,7.04,4,0.0,2.0416
42448,RO-2012-4620,20121030,20121104,575,10296,2992,4,11.43,1,0.0,2.73
42449,SA-2012-2100,20120525,20120601,363,6499,539,4,97.74,2,0.0,28.32
42450,IR-2013-420,20131224,20131230,1427,7400,1867,4,29.04,2,0.0,1.14
